"_uid","code","pin","created_at","assigned_at","updated_at","customer_award_id","reward_cycle_id","cycle_type","program_id",winners_per_draw,cycle_cadence,"cycle_unit","reward_cycle_instance_id2",cycle_sequence,"starting_date","ending_date",reward_cycle_num,"name","reward_cycle_short_description","reward_cycle_long_description","program_name","start_cycle","end_cycle","program_type","status","expiry",read_status,"award_id","customer_id","pin_num","serial_num","award_type","award_code",sequence_number,"start_timestamp","end_timestamp",days_valid,num_ballots,earn_multiple_allowed,"award_class",minutes_required
"2830382a145a11e9b06f0242ac120008","813233888","687","2019-01-09 22:01:46.538851",NULL,"2019-01-09 22:01:46.538904",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2830cb0a145a11e9b06f0242ac120008","625666290","592","2019-01-09 22:01:46.542593",NULL,"2019-01-09 22:01:46.542642",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"283164ca145a11e9b06f0242ac120008","802993329","499","2019-01-09 22:01:46.546614",NULL,"2019-01-09 22:01:46.546662",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"28322036145a11e9b06f0242ac120008","534470002","715","2019-01-09 22:01:46.551334",NULL,"2019-01-09 22:01:46.551386",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"28331f0e145a11e9b06f0242ac120008","516438925","23","2019-01-09 22:01:46.558141",NULL,"2019-01-09 22:01:46.558195",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"28345a5e145a11e9b06f0242ac120008","447660365","915","2019-01-09 22:01:46.566014",NULL,"2019-01-09 22:01:46.566062",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"28351700145a11e9b06f0242ac120008","109382429","670","2019-01-09 22:01:46.570891",NULL,"2019-01-09 22:01:46.570944",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"283619c0145a11e9b06f0242ac120008","654027452","614","2019-01-09 22:01:46.577445",NULL,"2019-01-09 22:01:46.577494",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2836b0e2145a11e9b06f0242ac120008","514588329","626","2019-01-09 22:01:46.581294",NULL,"2019-01-09 22:01:46.581343",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2837437c145a11e9b06f0242ac120008","699105446","16","2019-01-09 22:01:46.585031",NULL,"2019-01-09 22:01:46.585084",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2837fd80145a11e9b06f0242ac120008","251547342","125","2019-01-09 22:01:46.589895",NULL,"2019-01-09 22:01:46.589944",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"28389772145a11e9b06f0242ac120008","480713446","15","2019-01-09 22:01:46.593764",NULL,"2019-01-09 22:01:46.593813",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"283952ac145a11e9b06f0242ac120008","759496660","212","2019-01-09 22:01:46.598491",NULL,"2019-01-09 22:01:46.598543",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2839e546145a11e9b06f0242ac120008","734684034","491","2019-01-09 22:01:46.602272",NULL,"2019-01-09 22:01:46.602324",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"283a8514145a11e9b06f0242ac120008","635269857","213","2019-01-09 22:01:46.606550",NULL,"2019-01-09 22:01:46.606594",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"283b3202145a11e9b06f0242ac120008","47898688","381","2019-01-09 22:01:46.610522",NULL,"2019-01-09 22:01:46.610565",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"283bde50145a11e9b06f0242ac120008","738861685","580","2019-01-09 22:01:46.615207",NULL,"2019-01-09 22:01:46.615255",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"283cd77e145a11e9b06f0242ac120008","774328116","778","2019-01-09 22:01:46.621619",NULL,"2019-01-09 22:01:46.621668",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"283da3a2145a11e9b06f0242ac120008","505218103","554","2019-01-09 22:01:46.626918",NULL,"2019-01-09 22:01:46.626971",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"283e6f4e145a11e9b06f0242ac120008","327640168","579","2019-01-09 22:01:46.632090",NULL,"2019-01-09 22:01:46.632143",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"283f2588145a11e9b06f0242ac120008","918891861","562","2019-01-09 22:01:46.636692",NULL,"2019-01-09 22:01:46.636738",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"283fb296145a11e9b06f0242ac120008","447412157","103","2019-01-09 22:01:46.640258",NULL,"2019-01-09 22:01:46.640309",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"28403ea0145a11e9b06f0242ac120008","669131395","352","2019-01-09 22:01:46.643778",NULL,"2019-01-09 22:01:46.643825",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2840cc3a145a11e9b06f0242ac120008","593464285","140","2019-01-09 22:01:46.647539",NULL,"2019-01-09 22:01:46.647590",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"284186a2145a11e9b06f0242ac120008","105720678","664","2019-01-09 22:01:46.652335",NULL,"2019-01-09 22:01:46.652402",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"28428656145a11e9b06f0242ac120008","704220283","376","2019-01-09 22:01:46.658814",NULL,"2019-01-09 22:01:46.658859",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"28431a3a145a11e9b06f0242ac120008","266857078","627","2019-01-09 22:01:46.662640",NULL,"2019-01-09 22:01:46.662691",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2843db82145a11e9b06f0242ac120008","558788196","504","2019-01-09 22:01:46.667567",NULL,"2019-01-09 22:01:46.667615",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"28447510145a11e9b06f0242ac120008","287356710","120","2019-01-09 22:01:46.671468",NULL,"2019-01-09 22:01:46.671516",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"28451b32145a11e9b06f0242ac120008","715355496","831","2019-01-09 22:01:46.676213",NULL,"2019-01-09 22:01:46.676266",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2845e2ce145a11e9b06f0242ac120008","175845193","854","2019-01-09 22:01:46.680937",NULL,"2019-01-09 22:01:46.680989",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"284679c8145a11e9b06f0242ac120008","26664313","415","2019-01-09 22:01:46.684685",NULL,"2019-01-09 22:01:46.684733",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"28473674145a11e9b06f0242ac120008","416827904","645","2019-01-09 22:01:46.689535",NULL,"2019-01-09 22:01:46.689585",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2847cfd0145a11e9b06f0242ac120008","354369259","761","2019-01-09 22:01:46.693505",NULL,"2019-01-09 22:01:46.693550",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"284896f4145a11e9b06f0242ac120008","230757611","547","2019-01-09 22:01:46.698582",NULL,"2019-01-09 22:01:46.698632",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"28492a7e145a11e9b06f0242ac120008","380479569","791","2019-01-09 22:01:46.702379",NULL,"2019-01-09 22:01:46.702431",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2849f116145a11e9b06f0242ac120008","289823070","9","2019-01-09 22:01:46.707661",NULL,"2019-01-09 22:01:46.707715",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"284a9422145a11e9b06f0242ac120008","189066820","182","2019-01-09 22:01:46.711674",NULL,"2019-01-09 22:01:46.711727",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"284b2ebe145a11e9b06f0242ac120008","143408702","504","2019-01-09 22:01:46.715602",NULL,"2019-01-09 22:01:46.715655",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"284c2346145a11e9b06f0242ac120008","883842525","204","2019-01-09 22:01:46.721952",NULL,"2019-01-09 22:01:46.722005",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"284ce6b4145a11e9b06f0242ac120008","395536570","383","2019-01-09 22:01:46.726969",NULL,"2019-01-09 22:01:46.727024",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"284d8a60145a11e9b06f0242ac120008","770423073","987","2019-01-09 22:01:46.731070",NULL,"2019-01-09 22:01:46.731115",NULL,"0bc9a18a03d911e98aca0242ac130004","custom","f87c2ba6fe2f11e885000242ac130005",2,1,"days","454373c803d911e9b2bc0242ac130004",0,"2018-12-19 21:58:32.000000","2019-02-19 21:58:49.000000",4,"Early bird","$50 Amazon gift cards","Win a brand new phone!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
