Date,Coalition,Channel,Matrix Position,Spend,Reach,Impressions,Engagements,Comments,Shares,Video Views,Video Completions,Website Clicks,CumSpend,CumImpressions
2018-08-06,LCV,Facebook,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Facebook,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Facebook,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Twitter,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,26374.62689,3433780
2018-08-06,LCV,Twitter,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Twitter,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Twitter,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Twitter,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Twitter,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Twitter,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Twitter,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Twitter,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Twitter,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Google,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,126718.25,40982492
2018-08-06,LCV,Google,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Google,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Google,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Google,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Google,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Google,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Google,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Google,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,LCV,Google,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Facebook,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,124812.87,11857471
2018-08-06,Planned Parenthood,Facebook,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Facebook,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Facebook,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Facebook,Persaudables - Vote Medium,173.48,7741,12020,66,8,5,0,0,0,2716.55,153695
2018-08-06,Planned Parenthood,Facebook,Persaudables - Vote High,240.13,7628,9440,58,6,5,0,0,0,6036.83,205895
2018-08-06,Planned Parenthood,Facebook,Democrats - Vote Low,1177.26,46303,68705,221,10,11,0,0,0,7776.63,440119
2018-08-06,Planned Parenthood,Facebook,Democrats  - Vote Medium,785.86,31974,49566,288,25,17,0,0,0,5645.94,267316
2018-08-06,Planned Parenthood,Facebook,Democrats - Vote High,1027.83,28352,42669,270,22,10,0,0,0,15540.3,468356
2018-08-06,Planned Parenthood,Facebook,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Twitter,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,14620.39962,1269992
2018-08-06,Planned Parenthood,Twitter,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Twitter,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Twitter,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Twitter,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Twitter,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Twitter,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Twitter,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Twitter,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Twitter,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Google,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,36134.31,10668280
2018-08-06,Planned Parenthood,Google,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Google,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Google,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Google,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Google,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Google,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Google,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Google,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Planned Parenthood,Google,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Facebook,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,131500.99,8443921
2018-08-06,Progress Michigan,Facebook,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Facebook,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Facebook,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Facebook,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Facebook,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Facebook,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Facebook,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Facebook,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Facebook,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Twitter,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,26808.5109,1628676
2018-08-06,Progress Michigan,Twitter,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Twitter,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Twitter,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Twitter,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Twitter,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Twitter,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Twitter,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Twitter,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Twitter,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Google,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,180234.61,33739924
2018-08-06,Progress Michigan,Google,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Google,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Google,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Google,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Google,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Google,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Google,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Google,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Progress Michigan,Google,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Facebook,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,274560.88,28065389
2018-08-07,LCV,Facebook,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Facebook,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Facebook,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Facebook,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Facebook,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Facebook,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Facebook,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Facebook,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Facebook,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Twitter,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,26374.62689,3433780
2018-08-07,LCV,Twitter,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Twitter,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Twitter,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Twitter,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Twitter,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Twitter,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Twitter,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Twitter,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Twitter,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Google,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,126718.25,40982492
2018-08-07,LCV,Google,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Google,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Google,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Google,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Google,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Google,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Google,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Google,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,LCV,Google,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Facebook,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,124812.87,11857471
2018-08-07,Planned Parenthood,Facebook,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Facebook,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Facebook,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Facebook,Persaudables - Vote Medium,53.09,2476,3607,18,1,4,0,0,0,2769.64,157302
2018-08-07,Planned Parenthood,Facebook,Persaudables - Vote High,84.15,2423,3515,26,2,2,0,0,0,6120.98,209410
2018-08-07,Planned Parenthood,Facebook,Democrats - Vote Low,352.54,12874,21573,55,0,1,0,0,0,8129.17,461692
2018-08-07,Planned Parenthood,Facebook,Democrats  - Vote Medium,427.16,18633,27350,176,11,7,0,0,0,6073.1,294666
2018-08-07,Planned Parenthood,Facebook,Democrats - Vote High,300.72,8930,14338,65,3,2,0,0,0,15841.02,482694
2018-08-07,Planned Parenthood,Facebook,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Twitter,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,14620.39962,1269992
2018-08-07,Planned Parenthood,Twitter,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Twitter,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Twitter,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Twitter,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Twitter,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Twitter,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Twitter,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Twitter,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Twitter,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Google,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,36134.31,10668280
2018-08-07,Planned Parenthood,Google,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Google,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Google,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Google,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Google,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Google,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Google,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Google,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Planned Parenthood,Google,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Facebook,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,131500.99,8443921
2018-08-07,Progress Michigan,Facebook,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Facebook,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Facebook,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Facebook,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Facebook,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Facebook,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Facebook,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Facebook,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Facebook,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Twitter,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,26808.5109,1628676
2018-08-07,Progress Michigan,Twitter,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Twitter,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Twitter,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Twitter,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Twitter,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Twitter,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Twitter,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Twitter,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Twitter,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Google,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,180234.61,33739924
2018-08-07,Progress Michigan,Google,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Google,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Google,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Google,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Google,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Google,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Google,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Google,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Progress Michigan,Google,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Facebook,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,274560.88,28065389
2018-08-08,LCV,Facebook,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Facebook,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Facebook,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Facebook,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Facebook,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Facebook,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Facebook,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Facebook,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Facebook,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Twitter,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,26374.62689,3433780
2018-08-08,LCV,Twitter,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Twitter,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Twitter,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Twitter,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Twitter,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Twitter,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Twitter,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Twitter,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Twitter,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Google,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,126718.25,40982492
2018-08-08,LCV,Google,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Google,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Google,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Google,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Google,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Google,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Google,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Google,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,LCV,Google,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Facebook,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,124812.87,11857471
2018-08-08,Planned Parenthood,Facebook,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Facebook,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Facebook,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Facebook,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,2769.64,157302
2018-08-08,Planned Parenthood,Facebook,Persaudables - Vote High,101.03,3550,3590,110,25,11,0,0,0,6222.01,213000
2018-08-08,Planned Parenthood,Facebook,Democrats - Vote Low,440.14,21590,21832,131,13,10,0,0,0,8569.31,483524
2018-08-08,Planned Parenthood,Facebook,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,6073.1,294666
2018-08-08,Planned Parenthood,Facebook,Democrats - Vote High,354.64,11957,12066,239,9,10,0,0,0,16195.66,494760
2018-08-08,Planned Parenthood,Facebook,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Twitter,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,14620.39962,1269992
2018-08-08,Planned Parenthood,Twitter,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Twitter,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Twitter,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Twitter,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Twitter,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Twitter,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Twitter,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Twitter,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Twitter,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Google,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,36134.31,10668280
2018-08-08,Planned Parenthood,Google,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Google,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Google,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Google,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Google,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Google,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Google,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Google,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Planned Parenthood,Google,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Facebook,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,131500.99,8443921
2018-08-08,Progress Michigan,Facebook,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Facebook,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Facebook,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Facebook,Persaudables - Vote Medium,375.82,40681,41458,4721,4,8,4598,297,0,375.82,41458
2018-08-08,Progress Michigan,Facebook,Persaudables - Vote High,305.41,30035,30942,5248,3,7,5119,351,0,305.41,30942
2018-08-08,Progress Michigan,Facebook,Democrats - Vote Low,291.7,40248,40914,3092,2,0,3019,169,0,291.7,40914
2018-08-08,Progress Michigan,Facebook,Democrats  - Vote Medium,316.22,32237,32826,3983,1,2,3884,241,0,316.22,32826
2018-08-08,Progress Michigan,Facebook,Democrats - Vote High,175.36,21662,22044,3333,7,5,3221,223,0,175.36,22044
2018-08-08,Progress Michigan,Facebook,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Twitter,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,26808.5109,1628676
2018-08-08,Progress Michigan,Twitter,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Twitter,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Twitter,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Twitter,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Twitter,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Twitter,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Twitter,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Twitter,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Twitter,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Google,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,180234.61,33739924
2018-08-08,Progress Michigan,Google,Republican - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Google,Republican - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Google,Republican - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Google,Persaudables - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Google,Persaudables - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Google,Democrats - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Google,Democrats  - Vote Medium,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Google,Democrats - Vote High,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,Progress Michigan,Google,Persaudables - Vote Low,0,0,0,0,0,0,0,0,0,0,0
2018-08-09,LCV,Facebook,Unspecified (Phase 1),0,0,0,0,0,0,0,0,0,274560.88,28065389
